code_site,code_station,grandeur_hydro,date_debut_serie,date_fin_serie,code_systeme_alti_serie,date_obs,resultat_obs,code_methode_obs,libelle_methode_obs,code_qualification_obs,libelle_qualification_obs,longitude,latitude,code_statut,libelle_statut,code_continuite,libelle_continuite
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-06-01 00:40:00+00:00,565.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-31 23:50:00+00:00,550.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-31 23:30:00+00:00,535.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-31 23:00:00+00:00,498.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-31 22:50:00+00:00,490.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-31 22:30:00+00:00,484.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-31 18:00:00+00:00,476.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-31 16:40:00+00:00,477.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-31 10:40:00+00:00,471.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-31 05:50:00+00:00,469.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-31 02:20:00+00:00,471.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-30 20:20:00+00:00,478.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-30 16:00:00+00:00,480.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-30 11:50:00+00:00,477.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-30 06:30:00+00:00,473.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-30 03:50:00+00:00,474.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-30 00:10:00+00:00,473.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-29 21:40:00+00:00,475.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-29 16:00:00+00:00,481.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-29 13:20:00+00:00,481.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-29 08:00:00+00:00,477.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-29 02:20:00+00:00,475.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-29 00:20:00+00:00,476.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-28 19:30:00+00:00,479.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-28 15:10:00+00:00,489.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-28 13:40:00+00:00,483.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-28 09:50:00+00:00,484.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-28 05:00:00+00:00,476.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-27 23:00:00+00:00,479.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-27 20:30:00+00:00,487.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-27 18:20:00+00:00,479.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-27 14:50:00+00:00,488.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-27 13:00:00+00:00,486.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-27 08:30:00+00:00,486.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-27 03:20:00+00:00,481.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-26 22:40:00+00:00,479.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-26 20:30:00+00:00,482.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-26 18:30:00+00:00,480.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-26 16:30:00+00:00,486.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-26 10:50:00+00:00,492.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-26 07:40:00+00:00,492.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-26 03:20:00+00:00,488.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-26 00:30:00+00:00,497.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-25 22:30:00+00:00,493.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-25 17:50:00+00:00,500.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-25 17:00:00+00:00,500.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-25 11:00:00+00:00,500.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-25 07:20:00+00:00,497.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-25 02:20:00+00:00,496.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-25 01:00:00+00:00,497.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-24 19:30:00+00:00,502.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-24 14:10:00+00:00,505.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-24 12:40:00+00:00,504.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-24 06:50:00+00:00,503.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-24 05:10:00+00:00,500.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-23 23:30:00+00:00,504.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-23 17:50:00+00:00,508.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-23 12:00:00+00:00,512.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-23 11:00:00+00:00,507.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-23 08:30:00+00:00,508.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-23 08:00:00+00:00,504.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-23 06:50:00+00:00,507.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-23 01:50:00+00:00,508.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 21:30:00+00:00,506.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 19:20:00+00:00,511.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 17:30:00+00:00,506.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 15:20:00+00:00,520.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 14:00:00+00:00,513.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 12:20:00+00:00,522.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 11:10:00+00:00,512.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 09:40:00+00:00,519.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 08:40:00+00:00,510.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 06:30:00+00:00,527.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 06:10:00+00:00,526.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 05:20:00+00:00,515.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 03:50:00+00:00,521.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 03:00:00+00:00,512.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 01:20:00+00:00,522.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-22 00:10:00+00:00,510.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 21:50:00+00:00,525.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 20:20:00+00:00,519.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 19:00:00+00:00,524.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 17:50:00+00:00,521.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 16:00:00+00:00,530.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 15:00:00+00:00,520.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 12:40:00+00:00,533.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 11:30:00+00:00,522.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 09:40:00+00:00,534.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 08:30:00+00:00,523.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 07:00:00+00:00,533.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 06:10:00+00:00,523.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 05:40:00+00:00,523.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 03:50:00+00:00,535.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-21 02:40:00+00:00,523.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-20 23:40:00+00:00,535.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-20 22:40:00+00:00,524.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-20 20:20:00+00:00,535.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-20 19:10:00+00:00,525.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-20 17:50:00+00:00,536.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-20 16:20:00+00:00,538.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-20 15:10:00+00:00,526.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
A2140100,A214010001,H,2026-05-05T05:55:03Z,2026-06-04T05:00:00Z,31,2026-05-20 13:20:00+00:00,539.0,10,Expertisée,20,Bonne,7.369707586,48.159712726,12,Pré-validée,0,Continue
